,Spanish,English,Audio
196,El subsidio gubernamental ayudará a impulsar la industria agrícola.,The government subsidy will help boost the agricultural industry.,./Sentences/Economía/audio/196_Economía_audio.mp3
197,El sueldo de los trabajadores se determina de acuerdo con su experiencia.,Workers' salary is determined according to their experience.,./Sentences/Economía/audio/197_Economía_audio.mp3
198,El sueldo mínimo es el salario más bajo que un empleador puede pagar legalmente.,The minimum wage is the lowest salary that an employer can legally pay.,./Sentences/Economía/audio/198_Economía_audio.mp3
199,Los suministros médicos son esenciales para la atención de la salud.,Medical supplies are essential for healthcare.,./Sentences/Economía/audio/199_Economía_audio.mp3
200,La tarifa del autobús aumentó este mes.,The bus fare increased this month.,./Sentences/Economía/audio/200_Economía_audio.mp3
201,Necesito una nueva tarjeta de crédito porque la mía está vencida.,I need a new credit card because mine has expired.,./Sentences/Economía/audio/201_Economía_audio.mp3
202,La tasa de interés de mi préstamo hipotecario es muy alta.,The interest rate on my mortgage loan is very high.,./Sentences/Economía/audio/202_Economía_audio.mp3
203,La tecnología moderna ha transformado la forma en que nos comunicamos.,Modern technology has transformed the way we communicate.,./Sentences/Economía/audio/203_Economía_audio.mp3
204,La tesorería de la empresa se encarga de administrar los fondos.,The company's treasury is responsible for managing the funds.,./Sentences/Economía/audio/204_Economía_audio.mp3
205,Voy a la tienda a comprar algunas frutas y verduras.,I'm going to the store to buy some fruits and vegetables.,./Sentences/Economía/audio/205_Economía_audio.mp3
206,El acuerdo de libre comercio beneficiará a ambos países.,The free trade agreement will benefit both countries.,./Sentences/Economía/audio/206_Economía_audio.mp3
207,Realicé una transacción bancaria para transferir dinero a mi cuenta de ahorros.,I made a bank transaction to transfer money to my savings account.,./Sentences/Economía/audio/207_Economía_audio.mp3
208,La empresa transnacional tiene sucursales en varios países.,The transnational company has branches in several countries.,./Sentences/Economía/audio/208_Economía_audio.mp3
209,El tratado de paz puso fin a años de conflicto en la región.,The peace treaty put an end to years of conflict in the region.,./Sentences/Economía/audio/209_Economía_audio.mp3
210,El turismo es una fuente importante de ingresos para esta ciudad.,Tourism is an important source of income for this city.,./Sentences/Economía/audio/210_Economía_audio.mp3
211,Los turistas disfrutaron de las playas y el clima cálido.,The tourists enjoyed the beaches and the warm weather.,./Sentences/Economía/audio/211_Economía_audio.mp3
212,El valor de la amistad es incalculable.,The value of friendship is immeasurable.,./Sentences/Economía/audio/212_Economía_audio.mp3
213,Los vendedores ambulantes ofrecen una variedad de productos en la calle.,Street vendors offer a variety of products on the street.,./Sentences/Economía/audio/213_Economía_audio.mp3
214,Quiero vender mi coche para comprar uno nuevo.,I want to sell my car to buy a new one.,./Sentences/Economía/audio/214_Economía_audio.mp3
215,La venta de boletos para el concierto comenzará mañana.,The ticket sale for the concert will start tomorrow.,./Sentences/Economía/audio/215_Economía_audio.mp3
216,El vínculo entre hermanos es especial y duradero.,The bond between siblings is special and enduring.,./Sentences/Economía/audio/216_Economía_audio.mp3
217,Los niños en situación de calle son especialmente vulnerables.,Children living on the streets are especially vulnerable.,./Sentences/Economía/audio/217_Economía_audio.mp3
